@relation 'Metro_Interstate_Traffic_Volume_final-weka.filters.unsupervised.attribute.Remove-R6,8-11-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute holiday {'New Years Day',None,'Martin Luther King Jr Day','Washingtons Birthday','Memorial Day','Independence Day','State Fair','Labor Day'}
@attribute temp numeric
@attribute rain_1h numeric
@attribute snow_1h numeric
@attribute clouds_all numeric
@attribute weather_description {'sky is clear',mist,'broken clouds','overcast clouds','light snow',haze,'scattered clouds','few clouds','light intensity drizzle',fog,snow,'heavy snow','proximity thunderstorm','shower drizzle','light rain',drizzle,'moderate rain','thunderstorm with light drizzle','proximity shower rain','light shower snow',thunderstorm,sleet,'Sky is Clear','thunderstorm with light rain','proximity thunderstorm with rain','thunderstorm with heavy rain','heavy intensity rain','thunderstorm with rain','heavy intensity drizzle',smoke,'light intensity shower rain','proximity thunderstorm with drizzle'}
@attribute hour numeric
@attribute traffic_volume numeric

@data
None,0.15304,0,0,0.434783,'light snow',0.956522,1430
None,0.151929,0,0,0.815217,'light snow',1,888
None,0.147166,0,0,0.434783,'light snow',0,494
None,0.146055,0,0,0.01087,'light snow',0.043478,321
None,0.141769,0,0,0.01087,'sky is clear',0.086957,255
None,0.134466,0,0,0.01087,'light snow',0.130435,354
None,0.128116,0,0,0.217391,'light snow',0.173913,872
None,0.135577,0,0,0.815217,'light snow',0.217391,2836
None,0.138593,0,0,0.978261,'light snow',0.26087,5254
None,0.135418,0,0,0.978261,'light snow',0.304348,5568
None,0.132243,0,0,0.815217,'light snow',0.347826,5066
None,0.133672,0,0,0.054348,'light snow',0.391304,5045
None,0.133672,0,0,0.054348,mist,0.391304,5045
None,0.132243,0,0,0.978261,'light snow',0.434783,4302
None,0.146214,0,0,0.217391,'light snow',0.478261,4332
None,0.146214,0,0,0.217391,mist,0.478261,4332
None,0.156374,0,0,0.01087,'sky is clear',0.521739,4602
None,0.172408,0,0,0.01087,'sky is clear',0.565217,4608
None,0.183045,0,0,0.054348,'sky is clear',0.608696,4625
None,0.191459,0,0,0.054348,'sky is clear',0.652174,5424
None,0.194952,0,0,0.01087,'sky is clear',0.695652,6186
None,0.185903,0,0,0.054348,'sky is clear',0.73913,5809
None,0.165582,0,0,0.054348,'sky is clear',0.782609,4066
None,0.146214,0,0,0.054348,'sky is clear',0.826087,2924
None,0.140498,0,0,0.054348,'sky is clear',0.869565,2574
None,0.134942,0,0,0.01087,'sky is clear',0.913043,2330
None,0.132402,0,0,0.01087,'sky is clear',0.956522,1522
None,0.123829,0,0,0.01087,'sky is clear',1,977
None,0.122242,0,0,0.01087,'sky is clear',0,491
None,0.11859,0,0,0.01087,'sky is clear',0.043478,303
None,0.11859,0,0,0.01087,'sky is clear',0.086957,245
None,0.119702,0,0,0.01087,'sky is clear',0.130435,346
None,0.123988,0,0,0.01087,'sky is clear',0.173913,882
None,0.130179,0,0,0.01087,'sky is clear',0.217391,2856
None,0.139705,0,0,0.01087,'sky is clear',0.26087,5351
None,0.150818,0,0,0.01087,'sky is clear',0.304348,5684
None,0.157644,0,0,0.434783,'scattered clouds',0.347826,5345
None,0.180187,0,0,0.434783,'scattered clouds',0.391304,4847
None,0.216384,0,0,0.815217,'broken clouds',0.434783,4412
None,0.249722,0,0,0.01087,'sky is clear',0.478261,4497
None,0.285601,0,0,0.01087,'sky is clear',0.521739,4653
None,0.310049,0,0,0.217391,'few clouds',0.565217,4917
None,0.329894,0,0,0.01087,'sky is clear',0.608696,5147
None,0.3572,0,0,0.01087,'sky is clear',0.652174,3271
None,0.369582,0,0,0.054348,'sky is clear',0.695652,5287
None,0.360533,0,0,0.054348,'sky is clear',0.73913,5676
None,0.361803,0,0,0.054348,'sky is clear',0.782609,4207
None,0.361645,0,0,0.054348,'sky is clear',0.826087,3080
None,0.359422,0,0,0.054348,'sky is clear',0.869565,2777
None,0.364026,0,0,0.054348,'sky is clear',0.913043,2278
None,0.360533,0,0,0.01087,'sky is clear',0.956522,1706
None,0.352596,0,0,0.01087,'sky is clear',1,2597
None,0.349262,0,0,0.01087,'sky is clear',0,756
None,0.338625,0,0,0.01087,'sky is clear',0.043478,352
None,0.333227,0,0,0.01087,'sky is clear',0.130435,366
None,0.32656,0,0,0.01087,'sky is clear',0.173913,883
None,0.336561,0,0,0.01087,'sky is clear',0.217391,2952
None,0.342435,0,0,0.01087,'sky is clear',0.26087,5369
None,0.333386,0,0,0.01087,'sky is clear',0.304348,5848
None,0.325448,0,0,0.434783,'scattered clouds',0.347826,5751
None,0.324813,0,0,0.217391,'few clouds',0.391304,5143
None,0.357041,0,0,0.054348,'sky is clear',0.434783,4479
None,0.405144,0,0,0.054348,'sky is clear',0.478261,4706
None,0.438165,0,0,0.054348,'sky is clear',0.521739,4872
None,0.459279,0,0,0.01087,'sky is clear',0.565217,4878
None,0.47833,0,0,0.815217,'broken clouds',0.608696,5056
None,0.488967,0,0,0.815217,'broken clouds',0.652174,5834
None,0.483728,0,0,0.815217,'broken clouds',0.695652,6527
None,0.461502,0,0,0.815217,'broken clouds',0.73913,6039
None,0.440387,0,0,0.815217,'broken clouds',0.782609,4502
None,0.416098,0,0,0.978261,'overcast clouds',0.826087,3289
None,0.39927,0,0,0.978261,'overcast clouds',0.869565,3096
None,0.398,0,0,0.978261,'overcast clouds',0.913043,2753
None,0.398158,0,0,0.01087,'sky is clear',0.956522,1797
None,0.391649,0,0,0.01087,mist,1,1188
None,0.387522,0,0,0.01087,mist,0,589
None,0.396888,0,0,0.01087,mist,0.043478,333
None,0.391649,0,0,0.01087,mist,0.086957,283
None,0.392761,0,0,0.01087,mist,0.130435,373
None,0.390538,0,0,0.01087,'sky is clear',0.173913,886
None,0.394666,0,0,0.01087,mist,0.217391,2795
None,0.392284,0,0,0.01087,mist,0.26087,5340
None,0.395936,0,0,0.978261,'overcast clouds',0.304348,6309
None,0.395936,0,0,0.978261,'overcast clouds',0.347826,5673
None,0.400064,0,0,0.01087,'sky is clear',0.391304,4948
None,0.412605,0,0,0.978261,'overcast clouds',0.434783,4463
None,0.431973,0,0,0.978261,'overcast clouds',0.478261,4936
None,0.44769,0,0,0.978261,'overcast clouds',0.521739,5218
None,0.468805,0,0,0.815217,'broken clouds',0.565217,5101
None,0.490078,0,0,0.815217,'broken clouds',0.608696,5302
None,0.495475,0,0,0.815217,'broken clouds',0.652174,5810
None,0.501191,0,0,0.434783,'scattered clouds',0.695652,6305
None,0.493253,0,0,0.434783,'scattered clouds',0.73913,5657
None,0.471027,0,0,0.815217,'broken clouds',0.782609,4503
None,0.449913,0,0,0.815217,'broken clouds',0.826087,3516
None,0.451183,0,0,0.815217,'broken clouds',0.869565,3094
None,0.453405,0,0,0.815217,'broken clouds',0.913043,3370
None,0.460232,0,0,0.01087,'sky is clear',0.956522,2819
None,0.446896,0,0,0.01087,'sky is clear',1,1892
None,0.430862,0,0,0.01087,'sky is clear',0,1179
None,0.427369,0,0,0.01087,'sky is clear',0.043478,759
None,0.400381,0,0,0.01087,mist,0.086957,528
None,0.372599,0,0,0.01087,mist,0.130435,366
None,0.351484,0,0,0.01087,fog,0.173913,399
None,0.343705,0,0,0.01087,haze,0.217391,703
None,0.343705,0,0,0.01087,fog,0.217391,703
None,0.343705,0,0,0.01087,mist,0.217391,703
None,0.337673,0,0,0.01087,haze,0.26087,1307
None,0.337673,0,0,0.01087,fog,0.26087,1307
None,0.337673,0,0,0.01087,mist,0.26087,1307
None,0.351326,0,0,0.815217,mist,0.304348,1888
None,0.351484,0,0,0.815217,'broken clouds',0.347826,2838
None,0.368312,0,0,0.815217,'broken clouds',0.391304,3381
None,0.388951,0,0,0.434783,mist,0.434783,4033
None,0.422448,0,0,0.815217,'broken clouds',0.478261,4425
None,0.44769,0,0,0.978261,'overcast clouds',0.521739,4886
None,0.460391,0,0,0.815217,'broken clouds',0.565217,4693
None,0.468328,0,0,0.815217,'broken clouds',0.608696,4986
None,0.482775,0,0,0.815217,'broken clouds',0.652174,4811
None,0.485315,0,0,0.978261,'overcast clouds',0.695652,4757
None,0.482775,0,0,0.978261,'overcast clouds',0.73913,4754
None,0.464836,0,0,0.01087,'sky is clear',0.782609,4530
None,0.451024,0,0,0.01087,'sky is clear',0.826087,3900
None,0.441022,0,0,0.815217,'broken clouds',0.869565,3497
None,0.434037,0,0,0.815217,'broken clouds',0.913043,3742
None,0.427687,0,0,0.01087,'sky is clear',0.956522,3608
None,0.431973,0,0,0.434783,mist,1,3427
None,0.435942,0,0,0.01087,'sky is clear',0,1830
None,0.430862,0,0,0.434783,mist,0.043478,1254
None,0.425623,0,0,0.434783,mist,0.086957,788
None,0.428639,0,0,0.434783,mist,0.130435,367
None,0.428481,0,0,0.01087,mist,0.173913,433
None,0.420702,0,0,0.434783,mist,0.217391,582
None,0.416098,0,0,0.01087,mist,0.26087,1070
None,0.41959,0,0,0.978261,mist,0.304348,1343
None,0.426258,0,0,0.815217,mist,0.347826,2056
None,0.425306,0,0,0.815217,'broken clouds',0.391304,2804
None,0.434355,0,0,0.815217,'broken clouds',0.434783,3355
None,0.446738,0,0,0.815217,'broken clouds',0.478261,3686
None,0.453088,0,0,0.978261,'overcast clouds',0.521739,4247
None,0.459438,0,0,0.978261,'overcast clouds',0.565217,4403
None,0.462613,0,0,0.978261,'overcast clouds',0.608696,4464
None,0.460391,0,0,0.978261,'overcast clouds',0.652174,4261
None,0.458168,0,0,0.978261,'overcast clouds',0.695652,4236
None,0.457374,0,0,0.978261,'overcast clouds',0.73913,3791
None,0.451341,0,0,0.978261,'overcast clouds',0.782609,2398
None,0.451183,0,0,0.978261,'overcast clouds',0.826087,1992
None,0.450071,0,0,0.978261,'overcast clouds',0.869565,2566
None,0.448801,0,0,0.978261,'overcast clouds',0.913043,2433
None,0.445626,0,0,0.434783,'scattered clouds',0.956522,1481
None,0.445626,0,0,0.434783,'scattered clouds',1,848
None,0.442292,0,0,0.434783,'scattered clouds',0,486
None,0.438165,0,0,0.01087,'sky is clear',0.043478,337
None,0.431815,0,0,0.01087,'sky is clear',0.086957,254
None,0.427369,0,0,0.434783,'scattered clouds',0.130435,325
None,0.426258,0,0,0.815217,'broken clouds',0.173913,897
None,0.422289,0,0,0.978261,'light snow',0.217391,2797
None,0.422289,0,0,0.978261,mist,0.217391,2797
None,0.421178,0,0,0.978261,'light snow',0.26087,5109
None,0.421178,0,0,0.978261,mist,0.26087,5109
None,0.417209,0,0,0.978261,'light snow',0.304348,5250
None,0.411811,0,0,0.978261,'light snow',0.347826,4429
None,0.40816,0,0,0.978261,'light snow',0.391304,3794
None,0.407049,0,0,0.978261,'light snow',0.434783,3351
None,0.407049,0,0,0.978261,mist,0.434783,3351
None,0.404826,0,0,0.978261,snow,0.478261,3240
None,0.404826,0,0,0.978261,mist,0.478261,3240
None,0.404826,0,0,0.978261,fog,0.478261,3240
None,0.401334,0,0,0.978261,snow,0.521739,3143
None,0.401334,0,0,0.978261,mist,0.521739,3143
None,0.401334,0,0,0.978261,fog,0.521739,3143
None,0.401334,0,0,0.978261,'heavy snow',0.565217,3066
None,0.401334,0,0,0.978261,fog,0.565217,3066
None,0.401334,0,0,0.978261,mist,0.565217,3066
None,0.399111,0,0,0.978261,'heavy snow',0.608696,2846
None,0.399111,0,0,0.978261,fog,0.608696,2846
None,0.395936,0,0,0.978261,'heavy snow',0.652174,2132
None,0.395936,0,0,0.978261,fog,0.652174,2132
None,0.385458,0,0,0.978261,'heavy snow',0.695652,1488
None,0.385458,0,0,0.978261,fog,0.695652,1488
None,0.383235,0,0,0.978261,'heavy snow',0.73913,1379
None,0.383235,0,0,0.978261,fog,0.73913,1379
None,0.375298,0,0,0.978261,'heavy snow',0.782609,1086
None,0.375298,0,0,0.978261,fog,0.782609,1086
None,0.375298,0,0,0.978261,mist,0.782609,1086
None,0.37752,0,0,0.978261,snow,0.826087,1291
None,0.37752,0,0,0.978261,mist,0.826087,1291
None,0.37752,0,0,0.978261,snow,0.869565,889
None,0.37752,0,0,0.978261,mist,0.869565,889
None,0.37752,0,0,0.978261,fog,0.869565,889
None,0.376568,0,0,0.978261,'light snow',0.913043,1246
None,0.376568,0,0,0.978261,mist,0.913043,1246
None,0.37752,0,0,0.978261,'light snow',0.956522,1631
None,0.37752,0,0,0.978261,mist,0.956522,1631
None,0.374186,0,0,0.978261,'light snow',1,570
None,0.374186,0,0,0.978261,mist,1,570
None,0.368312,0,0,0.978261,'light snow',0,446
None,0.361803,0,0,0.978261,'light snow',0.043478,245
None,0.360533,0,0,0.978261,'light snow',0.086957,211
None,0.334498,0,0,0.217391,haze,0.130435,282
None,0.317511,0,0,0.01087,'sky is clear',0.173913,705
None,0.306239,0,0,0.01087,'sky is clear',0.217391,2008
None,0.299571,0,0,0.815217,'broken clouds',0.26087,3674
None,0.29592,0,0,0.978261,'overcast clouds',0.304348,3788
None,0.294332,0,0,0.978261,'overcast clouds',0.347826,3196
None,0.29211,0,0,0.815217,'broken clouds',0.391304,3337
None,0.29211,0,0,0.434783,'scattered clouds',0.434783,3237
None,0.301635,0,0,0.434783,'scattered clouds',0.478261,3299
None,0.310684,0,0,0.01087,'sky is clear',0.521739,3506
None,0.329894,0,0,0.434783,'scattered clouds',0.565217,3670
None,0.347039,0,0,0.01087,'sky is clear',0.608696,4001
None,0.35974,0,0,0.434783,'scattered clouds',0.652174,4287
None,0.369741,0,0,0.01087,'sky is clear',0.695652,5068
None,0.353548,0,0,0.434783,haze,0.73913,4650
None,0.330052,0,0,0.434783,'scattered clouds',0.782609,3467
None,0.299571,0,0,0.815217,'broken clouds',0.826087,2652
None,0.284013,0,0,0.815217,'broken clouds',0.869565,2279
None,0.276393,0,0,0.01087,'sky is clear',0.913043,2175
None,0.282108,0,0,0.01087,'sky is clear',0.956522,1412
None,0.275599,0,0,0.01087,'sky is clear',1,979
None,0.268773,0,0,0.01087,'sky is clear',0,512
None,0.253215,0,0,0.01087,'sky is clear',0.043478,350
None,0.234958,0,0,0.01087,haze,0.086957,235
None,0.217177,0,0,0.01087,'sky is clear',0.130435,373
None,0.21178,0,0,0.815217,mist,0.173913,893
None,0.217019,0,0,0.978261,mist,0.217391,2915
None,0.223369,0,0,0.978261,'overcast clouds',0.26087,5445
None,0.254009,0,0,0.978261,'overcast clouds',0.304348,5866
None,0.269884,0,0,0.978261,'light snow',0.347826,5625
None,0.282426,0,0,0.978261,mist,0.391304,5153
None,0.29592,0,0,0.978261,mist,0.434783,4359
None,0.319733,0,0,0.978261,mist,0.478261,4510
None,0.334498,0,0,0.978261,mist,0.521739,4704
None,0.344658,0,0,0.815217,mist,0.565217,4672
None,0.349421,0,0,0.978261,mist,0.608696,4878
None,0.354977,0,0,0.978261,haze,0.652174,5570
None,0.361486,0,0,0.978261,'overcast clouds',0.695652,6395
None,0.361327,0,0,0.978261,mist,0.73913,5836
None,0.358946,0,0,0.978261,mist,0.782609,4270
None,0.356565,0,0,0.978261,mist,0.826087,3104
None,0.351484,0,0,0.978261,mist,0.869565,2720
None,0.349103,0,0,0.978261,mist,0.913043,2567
None,0.349103,0,0,0.978261,mist,0.956522,2254
None,0.348151,0,0,0.978261,haze,1,1074
None,0.348151,0,0,0.978261,mist,1,1074
None,0.347198,0,0,0.978261,mist,0,578
None,0.347198,0,0,0.978261,haze,0,578
None,0.348309,0,0,0.978261,mist,0.043478,345
None,0.349262,0,0,0.978261,mist,0.086957,265
None,0.349262,0,0,0.978261,mist,0.130435,398
None,0.352596,0,0,0.978261,mist,0.173913,929
None,0.351484,0,0,0.978261,mist,0.217391,2932
None,0.349262,0,0,0.978261,mist,0.26087,5498
None,0.349262,0,0,0.978261,fog,0.26087,5498
None,0.349262,0,0,0.978261,mist,0.304348,5702
None,0.349262,0,0,0.978261,fog,0.304348,5702
None,0.350373,0,0,0.978261,mist,0.347826,5616
None,0.350373,0,0,0.978261,fog,0.347826,5616
None,0.353548,0,0,0.978261,mist,0.391304,5177
None,0.353548,0,0,0.978261,fog,0.391304,5177
None,0.354501,0,0,0.978261,mist,0.434783,4525
None,0.354501,0,0,0.978261,fog,0.434783,4525
None,0.359898,0,0,0.978261,'light snow',0.478261,4529
None,0.359898,0,0,0.978261,mist,0.478261,4529
None,0.363074,0,0,0.978261,'light snow',0.521739,4646
None,0.363074,0,0,0.978261,mist,0.521739,4646
None,0.364185,0,0,0.978261,mist,0.565217,4866
None,0.363074,0,0,0.978261,mist,0.608696,5152
None,0.365296,0,0,0.978261,'light snow',0.652174,5720
None,0.365296,0,0,0.978261,mist,0.652174,5720
None,0.365296,0,0,0.978261,mist,0.695652,6669
None,0.365137,0,0,0.978261,mist,0.73913,5883
None,0.365137,0,0,0.978261,haze,0.73913,5883
None,0.365296,0,0,0.978261,mist,0.782609,4449
None,0.365296,0,0,0.978261,haze,0.782609,4449
None,0.365296,0,0,0.978261,'light snow',0.782609,4449
None,0.365137,0,0,0.978261,mist,0.826087,3637
None,0.365137,0,0,0.978261,haze,0.826087,3637
None,0.365137,0,0,0.978261,'light snow',0.826087,3637
None,0.368471,0,0,0.978261,mist,0.869565,3009
None,0.368471,0,0,0.978261,'light snow',0.869565,3009
None,0.373075,0,0,0.815217,mist,0.913043,2817
None,0.373075,0,0,0.815217,haze,0.913043,2817
None,0.373075,0,0,0.815217,'light snow',0.913043,2817
None,0.37879,0,0,0.815217,mist,0.956522,2047
None,0.37879,0,0,0.815217,haze,0.956522,2047
None,0.381013,0,0,0.434783,mist,1,1216
None,0.381013,0,0,0.434783,haze,1,1216
None,0.382124,0,0,0.01087,mist,0,893
None,0.382124,0,0,0.01087,haze,0,893
None,0.384347,0,0,0.01087,mist,0.043478,553
None,0.384347,0,0,0.01087,haze,0.043478,553
None,0.383235,0,0,0.01087,mist,0.086957,421
None,0.383235,0,0,0.01087,haze,0.086957,421
None,0.391173,0,0,0.01087,mist,0.130435,480
None,0.403715,0,0,0.01087,'sky is clear',0.173913,986
None,0.431973,0,0,0.01087,'sky is clear',0.217391,2821
None,0.430862,0,0,0.01087,'sky is clear',0.26087,5179
None,0.446579,0,0,0.434783,'scattered clouds',0.304348,6059
None,0.461502,0,0,0.815217,'broken clouds',0.347826,5953
None,0.47833,0,0,0.01087,'sky is clear',0.391304,4939
None,0.493253,0,0,0.01087,'sky is clear',0.434783,4693
None,0.514367,0,0,0.217391,'few clouds',0.478261,5029
None,0.525004,0,0,0.217391,'few clouds',0.521739,5401
None,0.529449,0,0,0.217391,'few clouds',0.565217,5380
None,0.529449,0,0,0.217391,'few clouds',0.608696,5464
None,0.52294,0,0,0.815217,'broken clouds',0.652174,5810
None,0.518654,0,0,0.01087,'sky is clear',0.695652,6561
None,0.509128,0,0,0.815217,'broken clouds',0.73913,5829
None,0.488649,0,0,0.815217,'broken clouds',0.782609,4811
None,0.472932,0,0,0.01087,'sky is clear',0.826087,3638
None,0.461502,0,0,0.815217,'broken clouds',0.869565,3465
None,0.43626,0,0,0.978261,'overcast clouds',0.913043,3215
None,0.431815,0,0,0.978261,'overcast clouds',0.956522,2637
None,0.432926,0,0,0.978261,'overcast clouds',1,1841
None,0.437689,0,0,0.978261,'overcast clouds',0,1121
None,0.427528,0,0,0.978261,'overcast clouds',0.043478,672
None,0.4107,0,0,0.434783,'scattered clouds',0.086957,476
None,0.390538,0,0,0.434783,'scattered clouds',0.130435,373
None,0.378632,0,0,0.01087,'sky is clear',0.173913,449
None,0.369582,0,0,0.01087,'sky is clear',0.217391,753
None,0.360533,0,0,0.01087,'sky is clear',0.26087,1378
None,0.345769,0,0,0.054348,'sky is clear',0.304348,2158
None,0.341324,0,0,0.054348,'sky is clear',0.347826,2848
None,0.338943,0,0,0.054348,'sky is clear',0.391304,3629
None,0.353707,0,0,0.01087,'sky is clear',0.434783,4325
None,0.381013,0,0,0.217391,'few clouds',0.478261,4896
None,0.396888,0,0,0.01087,'sky is clear',0.521739,5344
None,0.402445,0,0,0.815217,'broken clouds',0.565217,5304
None,0.40816,0,0,0.978261,'overcast clouds',0.608696,5132
None,0.406572,0,0,0.434783,'scattered clouds',0.652174,5407
None,0.4107,0,0,0.054348,'sky is clear',0.695652,5460
None,0.398,0,0,0.054348,'sky is clear',0.73913,5182
None,0.375456,0,0,0.01087,'sky is clear',0.782609,5052
None,0.357835,0,0,0.054348,'sky is clear',0.826087,4090
None,0.339736,0,0,0.054348,'sky is clear',0.869565,3584
None,0.32402,0,0,0.054348,'sky is clear',0.913043,3350
None,0.309573,0,0,0.01087,'sky is clear',0.956522,3070
None,0.296396,0,0,0.978261,'overcast clouds',1,2033
None,0.299413,0,0,0.978261,'overcast clouds',0,1260
None,0.300365,0,0,0.978261,'overcast clouds',0.043478,791
None,0.298143,0,0,0.978261,'light snow',0.086957,653
None,0.291475,0,0,0.815217,'light snow',0.130435,444
None,0.290205,0,0,0.978261,'light snow',0.173913,395
None,0.287982,0,0,0.978261,'overcast clouds',0.217391,643
None,0.276234,0,0,0.978261,'light snow',0.26087,1058
None,0.279409,0,0,0.978261,'light snow',0.304348,1666
None,0.272107,0,0,0.978261,'light snow',0.347826,2314
None,0.263534,0,0,0.978261,'light snow',0.391304,3024
None,0.26655,0,0,0.978261,'light snow',0.434783,3564
None,0.278298,0,0,0.978261,'light snow',0.478261,4065
None,0.289094,0,0,0.815217,'light snow',0.521739,4506
None,0.289094,0,0,0.815217,haze,0.521739,4506
None,0.295444,0,0,0.978261,'light snow',0.565217,4784
None,0.301635,0,0,0.978261,'light snow',0.608696,4895
None,0.303699,0,0,0.978261,'light snow',0.652174,4801
None,0.303699,0,0,0.978261,'light snow',0.695652,4716
None,0.295285,0,0,0.978261,'light snow',0.73913,4535
None,0.290046,0,0,0.978261,'light snow',0.782609,3849
None,0.283537,0,0,0.434783,'scattered clouds',0.826087,3221
None,0.277187,0,0,0.434783,'scattered clouds',0.869565,2554
None,0.265598,0,0,0.434783,'scattered clouds',0.913043,2082
None,0.252897,0,0,0.01087,'sky is clear',0.956522,1433
None,0.23591,0,0,0.01087,'sky is clear',1,877
None,0.22956,0,0,0.01087,'sky is clear',0,482
None,0.217654,0,0,0.01087,'sky is clear',0.043478,335
None,0.211938,0,0,0.01087,'sky is clear',0.086957,230
None,0.202889,0,0,0.01087,'sky is clear',0.130435,353
None,0.196222,0,0,0.01087,'sky is clear',0.173913,888
None,0.188284,0,0,0.01087,'sky is clear',0.217391,2837
None,0.172567,0,0,0.01087,'sky is clear',0.26087,5488
None,0.159867,0,0,0.01087,'sky is clear',0.304348,6362
None,0.151929,0,0,0.01087,'sky is clear',0.347826,5438
None,0.154151,0,0,0.217391,'few clouds',0.391304,4715
None,0.166217,0,0,0.054348,'sky is clear',0.434783,4287
None,0.190506,0,0,0.054348,'sky is clear',0.478261,4409
None,0.211621,0,0,0.054348,'sky is clear',0.521739,4725
None,0.22448,0,0,0.01087,'sky is clear',0.565217,4578
None,0.240356,0,0,0.01087,'sky is clear',0.608696,5030
None,0.25512,0,0,0.054348,'sky is clear',0.652174,5527
None,0.265439,0,0,0.01087,'sky is clear',0.695652,6285
None,0.264328,0,0,0.054348,'sky is clear',0.73913,6023
None,0.247817,0,0,0.054348,'sky is clear',0.782609,4286
None,0.220352,0,0,0.01087,'sky is clear',0.826087,3448
None,0.203524,0,0,0.01087,'sky is clear',0.869565,2957
None,0.183362,0,0,0.054348,'sky is clear',0.913043,2657
None,0.169551,0,0,0.01087,'sky is clear',0.956522,1955
None,0.157962,0,0,0.01087,'sky is clear',1,1185
None,0.148278,0,0,0.01087,'sky is clear',0,588
None,0.140816,0,0,0.01087,'sky is clear',0.043478,330
None,0.132402,0,0,0.01087,'sky is clear',0.086957,249
None,0.126052,0,0,0.01087,'sky is clear',0.130435,371
None,0.121924,0,0,0.01087,'sky is clear',0.173913,910
None,0.117638,0,0,0.01087,'sky is clear',0.217391,2876
None,0.130497,0,0,0.01087,'sky is clear',0.26087,5585
None,0.134942,0,0,0.01087,'light snow',0.304348,6405
None,0.136688,0,0,0.217391,'light snow',0.347826,5489
None,0.17225,0,0,0.815217,'broken clouds',0.391304,4462
None,0.204318,0,0,0.815217,'broken clouds',0.434783,4388
None,0.230672,0,0,0.815217,'broken clouds',0.478261,4432
None,0.252897,0,0,0.978261,'overcast clouds',0.521739,4783
None,0.281632,0,0,0.978261,'overcast clouds',0.565217,4801
None,0.298619,0,0,0.01087,'sky is clear',0.608696,5195
None,0.315447,0,0,0.978261,'overcast clouds',0.652174,5701
None,0.325448,0,0,0.01087,'sky is clear',0.695652,6838
None,0.341959,0,0,0.01087,'sky is clear',0.73913,5944
None,0.354024,0,0,0.01087,'sky is clear',0.782609,4589
None,0.359422,0,0,0.01087,'sky is clear',0.826087,3090
None,0.365296,0,0,0.01087,'sky is clear',0.869565,2885
None,0.372599,0,0,0.978261,'overcast clouds',0.913043,2490
None,0.379902,0,0,0.01087,'sky is clear',0.956522,2261
None,0.387363,0,0,0.815217,'broken clouds',1,1430
None,0.393396,0,0,0.434783,'scattered clouds',0,628
None,0.399111,0,0,0.815217,'broken clouds',0.043478,381
None,0.399111,0,0,0.978261,snow,0.130435,376
None,0.399111,0,0,0.978261,fog,0.130435,376
None,0.399111,0,0,0.978261,mist,0.130435,376
None,0.400222,0,0,0.978261,'light snow',0.173913,982
